Host Id,Host Since,Name,Neighbourhood,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating,Hosting Duration (Years)
1578202,2012-01-07,STEPS FROM THE BEDFORD L STOP,Brooklyn,apartment,90.0,entire home/apt,11211.0,2.0,1,3,150.0,93.0,13.567123287671233
1578668,2012-01-07,SPACIOUS GREENPOINT 1 BEDROOM,Brooklyn,apartment,90.0,entire home/apt,11222.0,1.0,1,7,125.0,93.0,13.567123287671233
1576926,2012-01-07,Brooklyn Garden apartment -BedStuy,Brooklyn,townhouse,90.0,entire home/apt,11216.0,1.0,1,0,70.0,94.0,13.567123287671233
1577803,2012-01-07,Charming&Bright Studio in Downtown,Manhattan,apartment,85.0,entire home/apt,10009.0,1.0,1,57,135.0,88.0,13.567123287671233
1578410,2012-01-07,Beautiful bright 1 BR in Chelsea,Manhattan,apartment,90.0,entire home/apt,10011.0,1.0,1,12,350.0,93.0,13.567123287671233
1577587,2012-01-07,Chic west village 1 bed + back yard,Manhattan,apartment,90.0,entire home/apt,10012.0,1.0,1,0,265.0,94.0,13.567123287671233
1576926,2012-01-07,"1BR UES, Central Park, Museums",Manhattan,apartment,90.0,entire home/apt,10128.0,1.0,1,46,200.0,90.0,13.567123287671233
1577961,2012-01-07,2 rooms; private entrance & bath!,Brooklyn,apartment,90.0,private room,11237.0,2.0,1,66,65.0,91.0,13.567123287671233
1577803,2012-01-07,Bright Artist Studio in Greenwich,Manhattan,apartment,85.0,private room,10011.0,1.0,1,74,90.0,87.0,13.567123287671233
1577922,2012-01-07,Beauty and Comfort in Times Square,Manhattan,apartment,90.0,private room,10036.0,1.0,1,88,143.0,92.0,13.567123287671233
1578880,2012-01-07,Bed&Breakfast overlooking E.River,Manhattan,bed & breakfast,90.0,private room,10016.0,1.0,1,62,125.0,91.0,13.567123287671233
1581627,2012-01-08,Prime Williamsburg Loft with Piano,Brooklyn,apartment,95.0,entire home/apt,11211.0,2.0,1,7,225.0,97.0,13.564383561643835
1583019,2012-01-08,Huge 2BD Sunny Brooklyn Aparment,Brooklyn,apartment,100.0,entire home/apt,11231.0,2.0,1,4,175.0,100.0,13.564383561643835
1580711,2012-01-08,Charming 1BD in Lovely Clinton Hill,Brooklyn,apartment,100.0,entire home/apt,11238.0,2.0,1,3,124.0,100.0,13.564383561643835
1581276,2012-01-08,Very Large & Serene Artist Loft,Manhattan,apartment,95.0,entire home/apt,10002.0,2.0,1,17,420.0,98.0,13.564383561643835
1581860,2012-01-08,One bedroom apartment West Village,Manhattan,apartment,90.0,entire home/apt,10014.0,2.0,1,0,165.0,94.0,13.564383561643835
1583226,2012-01-08,HUGE 1BR BALCONY NR CENTRAL PARK!,Manhattan,apartment,100.0,entire home/apt,10025.0,1.0,1,6,125.0,100.0,13.564383561643835
1583586,2012-01-08,"True 1Br - Entire Apt, Top Location",Manhattan,apartment,90.0,entire home/apt,10128.0,1.0,1,0,222.0,94.0,13.564383561643835
1581845,2012-01-08,SOHO GALLERY,Manhattan,loft,90.0,entire home/apt,10013.0,1.0,1,0,750.0,94.0,13.564383561643835
1580862,2012-01-08,Garden Level Private Apartment,Brooklyn,apartment,90.0,private room,11210.0,3.0,1,2,135.0,90.0,13.564383561643835
1580862,2012-01-08,Garden Level Studio,Brooklyn,bed & breakfast,90.0,private room,11210.0,1.0,1,9,110.0,93.0,13.564383561643835
1580862,2012-01-08,Upper Level Joni Mitchell Bedroom,Brooklyn,bed & breakfast,90.0,private room,11210.0,2.0,1,7,85.0,93.0,13.564383561643835
1580862,2012-01-08,Upper suite FRONT SUNROOM,Brooklyn,bed & breakfast,90.0,private room,11210.0,2.0,1,4,90.0,90.0,13.564383561643835
1581276,2012-01-08,Private BR in Large Loft Space,Manhattan,apartment,100.0,private room,10002.0,1.0,1,3,185.0,100.0,13.564383561643835
1581276,2012-01-08,Quiet room in Garden Apartment,Manhattan,apartment,100.0,private room,10002.0,1.0,1,1,130.0,100.0,13.564383561643835
1581860,2012-01-08,Private room in heart of W. Village,Manhattan,apartment,100.0,private room,10014.0,1.0,1,1,175.0,100.0,13.564383561643835
1583594,2012-01-08,Apt Near Central Park & Columbia!,Manhattan,apartment,95.0,private room,10025.0,1.0,1,17,60.0,96.0,13.564383561643835
1580799,2012-01-08,Charming UES ROOM for travellers,Manhattan,apartment,90.0,private room,10075.0,1.0,1,3,99.0,93.0,13.564383561643835
1587812,2012-01-09,"Beautiful Studio, Brooklyn Heights",Brooklyn,apartment,90.0,entire home/apt,11201.0,1.0,1,2,145.0,90.0,13.561643835616438
1586138,2012-01-09,Sunny WILLIAMSBURG. Home Sweet Home,Brooklyn,apartment,100.0,entire home/apt,11211.0,1.0,1,97,200.0,100.0,13.561643835616438
1587501,2012-01-09,Luminous 2BR in Park Slope NYC,Brooklyn,apartment,90.0,entire home/apt,11215.0,2.0,1,33,189.0,92.0,13.561643835616438
1585641,2012-01-09,"***HUGE, Sunny w/ KING BED in GP!**",Brooklyn,apartment,90.0,entire home/apt,11222.0,1.0,1,11,167.0,92.0,13.561643835616438
1585878,2012-01-09,Spacious 1 BR apt in Clinton Hill,Brooklyn,apartment,90.0,entire home/apt,11238.0,2.0,1,0,95.0,94.0,13.561643835616438
1586540,2012-01-09,Modern + convenient duplex,Brooklyn,apartment,100.0,entire home/apt,11238.0,2.0,1,1,225.0,100.0,13.561643835616438
1585376,2012-01-09,East Village Studio,Manhattan,apartment,90.0,entire home/apt,10009.0,1.0,1,23,125.0,93.0,13.561643835616438
1587234,2012-01-09,East Village~Eco Sanctuary,Manhattan,apartment,95.0,entire home/apt,10009.0,1.0,1,8,240.0,95.0,13.561643835616438
1586060,2012-01-09,Charming West Village 2.5bd Apt,Manhattan,apartment,95.0,entire home/apt,10014.0,2.0,1,4,300.0,95.0,13.561643835616438
1587123,2012-01-09,Studio in the heart of Manhattan,Manhattan,apartment,90.0,entire home/apt,10065.0,1.0,1,0,129.0,94.0,13.561643835616438
1585989,2012-01-09,Luxury Apt 5 Minutes from Manhattan,Queens,apartment,90.0,entire home/apt,11101.0,1.0,1,10,190.0,94.0,13.561643835616438
1586945,2012-01-09,Bright Sunny BR on Upper West Side,Manhattan,apartment,100.0,private room,10024.0,1.0,1,1,99.0,100.0,13.561643835616438
1586945,2012-01-09,Huge Sunny Bedroom & Private Bath,Manhattan,apartment,95.0,private room,10024.0,3.0,1,14,99.0,99.0,13.561643835616438
1586945,2012-01-09,Sunny Big BR in Prewar Doorman Bldg,Manhattan,apartment,85.0,private room,10024.0,1.0,1,2,90.0,85.0,13.561643835616438
1584064,2012-01-09,1 room in HUGE 2Bedroom/1.5 Bath,Manhattan,apartment,90.0,private room,10026.0,1.0,1,0,100.0,94.0,13.561643835616438
1590764,2012-01-10,"Amazing Williamsburg, Brooklyn Loft",Brooklyn,loft,95.0,entire home/apt,11249.0,2.0,1,26,250.0,98.0,13.558904109589042
1588514,2012-01-10,BEAUTIFUL FULL 1BR APT GREAT AREA,Manhattan,apartment,95.0,entire home/apt,10027.0,1.0,1,5,150.0,95.0,13.558904109589042
1590498,2012-01-10,Charming room in PRIME NYC location,Manhattan,apartment,95.0,private room,10002.0,1.0,1,5,98.0,96.0,13.558904109589042
1589909,2012-01-10,"Cozy Room in LIC, 7 min to Times Sq",Queens,apartment,100.0,private room,11101.0,1.0,1,2,125.0,100.0,13.558904109589042
1588656,2012-01-10,Chic Space in Park Slope,Brooklyn,house,100.0,shared room,11217.0,1.0,1,2,65.0,100.0,13.558904109589042
1595771,2012-01-11,Come stay in Williamsburg!,Brooklyn,apartment,95.0,entire home/apt,11211.0,1.0,1,12,200.0,97.0,13.556164383561644
1593432,2012-01-11,Classic- Confort- Carroll Garden!!,Brooklyn,apartment,95.0,entire home/apt,11231.0,1.0,1,5,125.0,96.0,13.556164383561644
1593432,2012-01-11,Peaceful 1+ BR in Carroll Gardens!,Brooklyn,apartment,90.0,entire home/apt,11231.0,2.0,1,11,125.0,93.0,13.556164383561644
1594995,2012-01-11,BEST BK Neighborhood! Steps 2 train,Brooklyn,house,95.0,entire home/apt,11238.0,1.0,1,12,79.0,95.0,13.556164383561644
1593309,2012-01-11,"Bright, Airy Flat in Little Italy",Manhattan,apartment,90.0,entire home/apt,10013.0,2.0,1,4,135.0,90.0,13.556164383561644
1593774,2012-01-11,Beautiful modern w'burg apartment,Brooklyn,apartment,90.0,private room,11211.0,1.0,1,0,79.0,94.0,13.556164383561644
1593290,2012-01-11,Great Room in Renovated Brownstone,Brooklyn,apartment,95.0,private room,11221.0,1.0,1,15,80.0,96.0,13.556164383561644
1594959,2012-01-11,BedStuy Oasis with Private Yard!,Brooklyn,apartment,90.0,private room,11221.0,1.0,1,19,70.0,94.0,13.556164383561644
1593922,2012-01-11,Quiet and cozy Greenwich V. / SoHo,Manhattan,apartment,100.0,private room,10012.0,1.0,1,1,70.0,100.0,13.556164383561644
1594998,2012-01-11,Brand New Apartment near Columbia,Manhattan,apartment,100.0,private room,10025.0,1.0,1,4,118.0,100.0,13.556164383561644
1594998,2012-01-11,"Newly Furnished Apt by Train 1, B,C",Manhattan,apartment,85.0,private room,10025.0,1.0,1,6,107.0,87.0,13.556164383561644
1594998,2012-01-11,"Clean 1BD Close to line 1,B,C",Manhattan,house,90.0,private room,10025.0,1.0,1,4,107.0,90.0,13.556164383561644
1596691,2012-01-11,comfort room,Queens,house,65.0,private room,11433.0,1.0,1,10,60.0,69.0,13.556164383561644
1599136,2012-01-12,Double master BR +Den w 2baths,Brooklyn,apartment,90.0,entire home/apt,11221.0,4.0,1,0,185.0,94.0,13.553424657534247
1599172,2012-01-12,Modern 2 bedroom duplex,Manhattan,apartment,95.0,entire home/apt,10009.0,2.0,1,9,350.0,98.0,13.553424657534247
1600938,2012-01-12,Charming West Village 1BR,Manhattan,apartment,100.0,entire home/apt,10014.0,1.0,1,11,175.0,100.0,13.553424657534247
1601577,2012-01-12,Gorgeous apartment by Grand Central,Manhattan,apartment,95.0,entire home/apt,10016.0,1.0,1,6,180.0,96.0,13.553424657534247
1599175,2012-01-12,Charming UWS 1-bedroom w/loft,Manhattan,apartment,90.0,entire home/apt,10023.0,2.0,1,0,165.0,94.0,13.553424657534247
1600541,2012-01-12,Designer Studio-Heart of Manhattan,Manhattan,apartment,85.0,entire home/apt,10065.0,1.0,1,29,295.0,89.0,13.553424657534247
1597481,2012-01-12,Clinton Hill near Pratt w/Balcony!,Brooklyn,apartment,100.0,private room,11205.0,1.0,1,1,65.0,100.0,13.553424657534247
1599112,2012-01-12,HIGH ceiling Private Bath & Balcony,Brooklyn,apartment,70.0,private room,11211.0,2.0,1,20,95.0,72.0,13.553424657534247
1599112,2012-01-12,"HIGH CEILING, Balcony, Rooftop",Brooklyn,apartment,90.0,private room,11211.0,2.0,1,0,95.0,94.0,13.553424657534247
1599112,2012-01-12,Huge Room HIGH CEILING APT ROOFTOP,Brooklyn,apartment,85.0,private room,11211.0,2.0,1,5,85.0,85.0,13.553424657534247
1600719,2012-01-12,LARGE BEDROOM IN WILLIAMSBURG!,Brooklyn,apartment,90.0,private room,11211.0,1.0,1,0,80.0,94.0,13.553424657534247
1599112,2012-01-12,Huge Loft - Private Bathroom Room A,Brooklyn,apartment,80.0,private room,11221.0,2.0,1,24,65.0,80.0,13.553424657534247
1599112,2012-01-12,Huge Loft - Private Bathroom Room B,Brooklyn,apartment,70.0,private room,11221.0,2.0,1,10,65.0,73.0,13.553424657534247
1599112,2012-01-12,Huge Loft - Private Bathroom Room C,Brooklyn,apartment,85.0,private room,11221.0,2.0,1,17,65.0,88.0,13.553424657534247
1597446,2012-01-12,Spacious Room in Brownstone,Brooklyn,apartment,100.0,private room,11238.0,1.0,1,1,70.0,100.0,13.553424657534247
1599112,2012-01-12,Huge Loft- Private Bathroom Room 1,Brooklyn,house,90.0,private room,11221.0,2.0,1,0,75.0,94.0,13.553424657534247
1600368,2012-01-12,Beautiful apartment - East Village,Manhattan,apartment,100.0,private room,10003.0,1.0,1,1,120.0,100.0,13.553424657534247
1600211,2012-01-12,1 Bedroom for 1-2 Person on UES,Manhattan,apartment,90.0,private room,10021.0,1.0,1,0,215.0,94.0,13.553424657534247
1601416,2012-01-12,Feel at HOME away from HOME,Manhattan,apartment,90.0,private room,10027.0,1.0,1,41,70.0,91.0,13.553424657534247
1601664,2012-01-12,GREAT ROOM FOR 2 PEOPLE IN NYC.,Manhattan,apartment,90.0,private room,10029.0,1.0,1,24,90.0,91.0,13.553424657534247
1602568,2012-01-13,Spectacular Williamsburg 2 BR Loft,Brooklyn,apartment,100.0,entire home/apt,11211.0,3.0,1,1,330.0,100.0,13.550684931506849
1603772,2012-01-13,Colorful 1 BR Apartment!,Brooklyn,apartment,95.0,entire home/apt,11216.0,1.0,1,16,70.0,95.0,13.550684931506849
1603942,2012-01-13,Lovely 1 Bed Garden Apt Fort Greene,Brooklyn,apartment,90.0,entire home/apt,11217.0,2.0,1,27,175.0,94.0,13.550684931506849
1603563,2012-01-13,Spacious Modern East Village Studio,Manhattan,apartment,90.0,entire home/apt,10009.0,1.0,1,4,249.0,90.0,13.550684931506849
1603343,2012-01-13,Beautiful Spacious Ground Floor Apt,Queens,apartment,90.0,entire home/apt,11385.0,2.0,1,1,225.0,94.0,13.550684931506849
1602809,2012-01-13,1 Charming BR in a 2 BR Apartment,Manhattan,apartment,90.0,private room,10035.0,1.0,1,0,75.0,94.0,13.550684931506849
1604741,2012-01-13,Cozy and Comfy open Air Apt,Queens,house,100.0,private room,11106.0,1.0,1,1,75.0,100.0,13.550684931506849
1606397,2012-01-14,Sun Drenched Amazing large 1 br,Brooklyn,apartment,100.0,entire home/apt,11225.0,1.0,1,1,100.0,100.0,13.547945205479452
1607163,2012-01-14,SoHo Stunner 2br/2bth - 1600 sqft,Manhattan,loft,95.0,entire home/apt,10012.0,2.0,1,12,725.0,98.0,13.547945205479452
1606222,2012-01-14,"comfortable, well-appointed room",Brooklyn,apartment,90.0,private room,11238.0,1.0,1,22,100.0,93.0,13.547945205479452
1607087,2012-01-14,"Sunny, Artsy Brooklyn Room",Brooklyn,apartment,80.0,private room,11238.0,1.0,1,1,75.0,80.0,13.547945205479452
1606000,2012-01-14,Warm and inviting bedroom in Bklyn,Brooklyn,house,90.0,private room,11235.0,1.0,1,0,65.0,94.0,13.547945205479452
1606133,2012-01-14,Cool! Your Own Times Square Room!,Manhattan,apartment,90.0,private room,10036.0,2.0,1,46,120.0,92.0,13.547945205479452
1606254,2012-01-14,Cozy room near cloisters,Manhattan,apartment,85.0,shared room,10040.0,1.0,1,4,55.0,85.0,13.547945205479452
1609505,2012-01-15,"Amazing,private deck, best location",Brooklyn,apartment,95.0,entire home/apt,11201.0,2.0,1,5,155.0,95.0,13.545205479452054
1609441,2012-01-15,Sunny Private Central Bushwick Apt,Brooklyn,apartment,100.0,entire home/apt,11221.0,1.0,1,2,92.0,100.0,13.545205479452054
1609118,2012-01-15,Sunny 1-bed TriBeCa Apt w/Concierge,Manhattan,apartment,90.0,entire home/apt,10007.0,1.0,1,0,280.0,94.0,13.545205479452054
1610991,2012-01-15,Spacious Room In Modern Style Loft,Brooklyn,apartment,90.0,private room,11205.0,1.0,1,0,110.0,94.0,13.545205479452054
1610862,2012-01-15,Trendy location in Lower East Side,Manhattan,apartment,85.0,private room,10002.0,1.0,1,3,59.0,87.0,13.545205479452054
1610852,2012-01-15,Chelsea/Meat Packing  Artist Space!,Manhattan,apartment,90.0,private room,10011.0,1.0,1,47,140.0,94.0,13.545205479452054
1611916,2012-01-16,Sunny Studio with Private Deck,Brooklyn,apartment,100.0,entire home/apt,11201.0,1.0,1,2,169.0,100.0,13.542465753424658
1613024,2012-01-16,Sweet Williamsburg Apt Near All,Brooklyn,apartment,100.0,entire home/apt,11211.0,1.0,1,7,125.0,100.0,13.542465753424658
1613102,2012-01-16,Luxury Williamsburg Designer Home,Brooklyn,apartment,95.0,entire home/apt,11211.0,3.0,1,50,175.0,98.0,13.542465753424658
1615283,2012-01-16,"Lovely, bright apt in Fort Greene",Brooklyn,apartment,90.0,entire home/apt,11238.0,1.0,1,2,175.0,94.0,13.542465753424658
1613244,2012-01-16,Lower East Side Studio !,Manhattan,apartment,90.0,entire home/apt,10002.0,1.0,1,2,110.0,90.0,13.542465753424658
1613102,2012-01-16,Designer East Village Luxury 2 Bdrm,Manhattan,apartment,90.0,entire home/apt,10003.0,2.0,1,144,308.0,93.0,13.542465753424658
1615600,2012-01-16,Beautiful bright East Village Apt,Manhattan,apartment,95.0,entire home/apt,10009.0,1.0,1,15,169.0,97.0,13.542465753424658
1612492,2012-01-16,AIRY GORGEOUS 2 BEDROOM APARTMENT,Manhattan,apartment,55.0,entire home/apt,10013.0,2.0,1,6,345.0,57.0,13.542465753424658
1614523,2012-01-16,Beautiful 1 bedroom apartment for 4,Staten Island,apartment,95.0,entire home/apt,10303.0,3.0,1,98,80.0,95.0,13.542465753424658
1614523,2012-01-16,Wonderful 2 Bedroom Apartment for 6,Staten Island,apartment,100.0,entire home/apt,10303.0,3.0,1,1,95.0,100.0,13.542465753424658
1613854,2012-01-16,Beautiful and Sunny Brooklyn Room,Brooklyn,apartment,100.0,private room,11206.0,1.0,1,11,59.0,100.0,13.542465753424658
1613854,2012-01-16,"Sunny Private Room,Williamsburg Apt",Brooklyn,apartment,95.0,private room,11206.0,1.0,1,12,59.0,95.0,13.542465753424658
1613854,2012-01-16,"Sunny Private Room,Williamsburg Pad",Brooklyn,apartment,90.0,private room,11206.0,1.0,1,29,55.0,93.0,13.542465753424658
1611924,2012-01-16,Simple room in Williamsburg,Brooklyn,apartment,95.0,private room,11211.0,1.0,1,6,55.0,97.0,13.542465753424658
1615849,2012-01-16,Beautiful Brooklyn SubletAvailable!,Brooklyn,apartment,90.0,private room,11226.0,1.0,1,0,150.0,94.0,13.542465753424658
1615257,2012-01-16,HUGE  nice CLEAN  room NYC  best location!!,Manhattan,apartment,90.0,private room,10011.0,1.0,1,2,120.0,90.0,13.542465753424658
1612492,2012-01-16,Airy Room In Historical Chinatown,Manhattan,apartment,80.0,private room,10013.0,1.0,1,4,106.0,80.0,13.542465753424658
1612492,2012-01-16,AIRY ROOMS IN CHINATOWN APARTMENT,Manhattan,apartment,90.0,private room,10013.0,1.0,1,0,165.0,94.0,13.542465753424658
1617098,2012-01-17,Boho cozy on Bedford L - Willyburg,Brooklyn,apartment,90.0,entire home/apt,11211.0,1.0,1,9,200.0,94.0,13.53972602739726
1619719,2012-01-17,Sunny RR in Bushwick/Ridgewood,Brooklyn,apartment,100.0,entire home/apt,11385.0,1.0,1,1,90.0,100.0,13.53972602739726
1618290,2012-01-17,Convenient Charming 1BD in Gramercy,Manhattan,apartment,80.0,entire home/apt,10003.0,1.0,1,1,250.0,80.0,13.53972602739726
1617306,2012-01-17,Luxury Flatiron Loft 1bd+office,Manhattan,apartment,90.0,entire home/apt,10011.0,1.0,1,30,395.0,94.0,13.53972602739726
1619849,2012-01-17,Cute 1 bedroom apartment in NoLita,Manhattan,apartment,100.0,entire home/apt,10012.0,1.0,1,2,199.0,100.0,13.53972602739726
1616191,2012-01-17,Amazing Brick Duplex,Brooklyn,apartment,90.0,private room,11238.0,1.0,1,0,169.0,94.0,13.53972602739726
1617817,2012-01-17,Share in NYC's trendy East Village,Manhattan,apartment,95.0,private room,10003.0,1.0,1,74,116.0,95.0,13.53972602739726
1616425,2012-01-17,20th floor high-rise luxury condo,Manhattan,apartment,70.0,private room,10019.0,2.0,1,5,110.0,70.0,13.53972602739726
1618027,2012-01-17,"Historical NY neighborhood, Sunnysi",Queens,apartment,90.0,private room,11104.0,1.0,1,0,78.0,94.0,13.53972602739726
1621363,2012-01-18,Modern Townhouse Duplex -best area!,Brooklyn,apartment,90.0,entire home/apt,11201.0,5.0,1,0,750.0,94.0,13.536986301369863
1624222,2012-01-18,Ft. Greene Apt,Brooklyn,apartment,90.0,entire home/apt,11217.0,1.0,1,0,350.0,94.0,13.536986301369863
1621363,2012-01-18,Beautiful garden home in top area!,Brooklyn,house,100.0,entire home/apt,11201.0,2.0,1,16,400.0,100.0,13.536986301369863
1621363,2012-01-18,Garden Townhouse in BoCoCa!,Brooklyn,house,95.0,entire home/apt,11201.0,6.0,1,4,750.0,98.0,13.536986301369863
1621363,2012-01-18,Lovely Townhouse in BoCoCa,Brooklyn,house,95.0,entire home/apt,11201.0,3.0,1,30,400.0,98.0,13.536986301369863
1623069,2012-01-18,LES Studio Apartment - All yours!,Manhattan,apartment,80.0,entire home/apt,10002.0,1.0,1,31,150.0,83.0,13.536986301369863
1621363,2012-01-18,SunDrenched & Serene (East Village),Manhattan,apartment,95.0,entire home/apt,10009.0,2.0,1,9,500.0,98.0,13.536986301369863
1622421,2012-01-18,Artist 1Br Apartment East Village,Manhattan,apartment,85.0,entire home/apt,10009.0,1.0,1,36,150.0,86.0,13.536986301369863
1623844,2012-01-18,Charming 3 Bd in Hell's Kitchen!,Manhattan,apartment,80.0,entire home/apt,10019.0,3.0,1,1,300.0,80.0,13.536986301369863
1621403,2012-01-18,"Quiet, Sunny Room in Williamsburg",Brooklyn,apartment,100.0,private room,11211.0,1.0,1,1,80.0,100.0,13.536986301369863
1622170,2012-01-18,"Hip Williamsburg Loft, Graham L",Brooklyn,loft,95.0,private room,11211.0,1.0,1,11,65.0,98.0,13.536986301369863
1622733,2012-01-18,Cute East Village Room for 1 or 2,Manhattan,apartment,100.0,private room,10003.0,1.0,1,4,80.0,100.0,13.536986301369863
1624110,2012-01-18,Beautiful bedroom in Luxury Apt,Manhattan,apartment,90.0,private room,10023.0,1.0,1,0,115.0,94.0,13.536986301369863
1624110,2012-01-18,Couch in living room of nice place,Manhattan,apartment,90.0,shared room,10023.0,1.0,1,0,70.0,94.0,13.536986301369863
1624395,2012-01-18,LUX HIRISE GREAT APT LINCLN CENTER,Manhattan,apartment,90.0,shared room,10023.0,1.0,1,7,82.0,94.0,13.536986301369863
1628298,2012-01-19,Sunny BK heights 1 bed + nursery,Brooklyn,apartment,90.0,entire home/apt,11201.0,1.0,1,2,265.0,90.0,13.534246575342467
1628629,2012-01-19,Williamsburg Artist Loft,Brooklyn,apartment,95.0,entire home/apt,11211.0,2.0,1,22,180.0,98.0,13.534246575342467
1628609,2012-01-19,Beautiful Entire Apt Greenwich Vlge,Manhattan,apartment,90.0,entire home/apt,10009.0,3.0,1,18,475.0,93.0,13.534246575342467
1628245,2012-01-19,Amazing Apt Greenwich/West Village,Manhattan,apartment,90.0,entire home/apt,10011.0,2.0,1,0,200.0,94.0,13.534246575342467
1627672,2012-01-19,Great Midtown Manhattan Apartment,Manhattan,apartment,90.0,entire home/apt,10016.0,2.0,1,13,199.0,91.0,13.534246575342467
1628629,2012-01-19,Private Room in Williamsburg Loft,Brooklyn,apartment,95.0,private room,11211.0,1.0,1,18,110.0,99.0,13.534246575342467
